video_id,file_path,duration,frame_rate,resolution,motion_score,motion_variance,motion_tag,mood_tag,semantic_tags,formal_tags,emotional_tags,material_tags,dominant_colors,semantic_caption,ai_description
2014-04-24 22.25.13_prores_scene_001,/Volumes/CORSAIR/SCENES/2014-04-24 22.25.13_prores_scene_001_hap.mov,6.77,29.97002997002997,1080x1920,7.182,3.404,moderate,cool,"artist, engagement, group, moderate_movement, outdoor, performer","center_focus, cool_lighting, event, group, individuals","attentiveness, enjoyment, interest","natural_setting, possibly_shaded, soft_lighting","#1b163c, #837f8d, #03020a",a crowd of people watching an artist perform | a man is watching someone in front of him | a man is standing in front of an audience,"A clustered group of individuals is gathered in an outdoor area, their attention directed toward an artist performing at the center. The audience's focus is inclined toward the artist, with one particular man positioned closer to the performer, standing in-between the crowd and the artist, indicating he is part of the audience yet notably closer to the performer. The general movement within the crowd is moderate, with people occasionally shifting positions and reacting to the performance, but there is no large-scale movement. The color mood is cool, suggesting that the lighting may be imbued with blues or cool whites, possibly indicating the event is taking place during the evening or in a shaded area. The emotional tone is that of engagement and attentiveness, with the audience displaying signs of interest and enjoyment. The lighting appears to be natural, likely with a softness that suggests either overcast conditions or the diffusion of light through leaves if in a treed area, consistent with an outdoor daytime setting."
Piano Day 1998_prores_scene_013,/Volumes/CORSAIR/SCENES/Piano Day 1998_prores_scene_013_hap.mov,103.67,29.97002997002997,704x480,55.788,202.706,dynamic,warm,"blurred_figure, human, loading, moving_truck, nintendo, oven, video_games","blurred_motion, loading, playing, standing, warm_lighting","activity, engagement, work","gaming_console, oven, truck","#4a2f14, #fcf8e2, #987c5d",a man is standing in front of an oven | a man is playing nintendo | two men loading a moving truck | a blurred image of someone playing video games | a moving truck with two people in the back,"A man facing an oven while another plays a Nintendo console; two others load a truck, a fifth's blurry figure suggests gaming; warm light pervades."
IMG_7359_prores_scene_001_1,/Volumes/CORSAIR/SCENES/IMG_7359_prores_scene_001_1_hap.mov,12.67,30.0,720x1280,29.091,79.732,active,neutral,"dogs, hammock, playing, yard","active_motion, golden_retriever, group, poodle","joyful, playful","cloth, fur, grass","#68765a, #b1b3a5, #374031",a golden retriever and poodle playing in the yard | two dogs playing with a hammock in the yard | a group of dogs playing in the yard,"Golden Retriever and Poodle energetically playing, interacting with a hammock, several dogs frolicking around them in a yard under even daylight."
2015-08-28 21.17.30_prores_scene_001,/Volumes/CORSAIR/SCENES/2015-08-28 21.17.30_prores_scene_001_hap.mov,12.41,24.0,1280x720,48.67,29.446,dynamic,cool,"beard, camera, electronic_device, glasses, human, image, phone, smile","blue_glow, cool_lighting, dim_lighting, soft_smile","casual, contented, personal","fabric, glass, metal, paper, plastic","#232d33, #dbe1e7, #5b6979",a bearded man with glasses and beard in the dark | a bearded man smiles at the camera | a man standing in front of an electronic device | a man is sitting in front of an image | a man smiles at the camera while holding his phone in his hand | a man standing in front of an image,"In a dimly-lit space, a man with a beard and glasses stands with a soft, contented smile directed towards the camera. He intermittently engages with an electronic device, evidenced by the cool blue glow reflecting off his glasses. His other hand holds a phone, suggesting a casual or personal moment. The background, faintly visible, features an image that he occasionally references, blurring slightly as he shifts his stance, adding a dynamic element to the otherwise still scene."
Cession June 18 1999_prores_scene_063,/Volumes/CORSAIR/SCENES/Cession June 18 1999_prores_scene_063_hap.mov,22.06,29.97002997002997,704x480,8.338,1.694,moderate,warm,"event, group, lights, music, performer, stage","energetic_performance, motion, spatial_layout_stage_front, warm_lighting","captivating, inviting, lively, radiant","instruments, stage_equipment","#0d0f13, #cb8f9e, #3f2a3a",a band playing on stage in front of an audience | a group of people playing music on stage in front of lights,"A lively atmosphere where a band energetically performs on a stage flooded with warm, radiant light, captivating an audience. Members of the band exhibit moderate dynamic motion, handling their instruments or engaging with the crowd. The bright lights add a cozy and inviting glow to the scene."
RJ6A0433_prores_scene_004,/Volumes/CORSAIR/SCENES/RJ6A0433_prores_scene_004_hap.mov,11.64,23.976023976023978,1920x1080,25.561,5.804,active,warm,"event, group, guitarist, human, image, seated","background, figure, foreground, gathering","engagement, entertainment, warm_lighting","furniture, instrument, lighting","#4e3a26, #0c0906, #c0c8ce",a group of people watching someone play guitar in front of them | a man is standing in front of an audience | a group of people sitting in front of an image,"In a warmly lit space, an audience is seated, attentively watching a man standing while playing a guitar; behind, a large image is on display."
Frank's Shows June 18 1999_prores_scene_015,/Volumes/CORSAIR/SCENES/Frank's Shows June 18 1999_prores_scene_015_hap.mov,8.24,29.97002997002997,704x480,15.864,26.786,active,warm,"entertainment, event, group, performer, stage","dynamic, engagement, event, rhythmic_motion","energetic, excitement, intense, warm_lighting","instruments, music_equipment, stage_lights","#221513, #963631, #efb9ae",a band playing on stage in front of an audience,"A band energetically performs on a well-lit stage, instruments in hand, commanding the space as the audience watches, absorbed by the music. The motion on stage is dynamic, with band members moving rhythmically to their playing. Lights wash the stage in warm hues of amber and red, enhancing the emotional intensity and warm mood of the scene. The audience's focus on the band suggests engagement and excitement."
Jazz Band 2000_prores_scene_094,/Volumes/CORSAIR/SCENES/Jazz Band 2000_prores_scene_094_hap.mov,7.28,29.97002997002997,704x480,25.958,0.774,active,warm,"balloons, group, human, image, room, stage, tuxedo","empty_space, furniture_absent, human_figures, interior, party_elements","anticipation, community, warm_lighting","air, fabric, latex","#191c19, #3c3b37, #6a6057",a man in tuxedo with balloons in the air | a crowd of people standing in front of an empty stage | a group of people standing in front of an image | a group of people in the middle of an empty room,"A man in a tuxedo releases balloons into the air, surrounded by a standing crowd before an empty stage and an image, all gathered in a dimly lit room with a sense of expectancy."
test_prores_scene_001,/Volumes/CORSAIR/SCENES/test_prores_scene_001_hap.mov,6.41,24.0,480x480,41.989,102.212,dynamic,warm,"empty, foreground, group, tree, wall","background, composition, foreground, negative_space, positive_space","serene, warm_lighting","natural_light, shadows, sunlit","#efddb9, #463420, #a88b65",a group of people standing in front of an empty wall | three people standing in front of a white wall | a tree in the foreground of the image,"In a sunlit space, a tree's branches sway gently as three people stand motionless by a stark white wall, forging a scene of stillness contrasted with subtle natural movement."
Frank's Shows June 18 1999_prores_scene_003,/Volumes/CORSAIR/SCENES/Frank's Shows June 18 1999_prores_scene_003_hap.mov,6.91,29.97002997002997,704x480,13.7,21.516,moderate,warm,"entertainment, event, group, instrument, music, performer, stage","energetic_performance, engaged_audience, motion, warm_lighting, well_lit_stage","engaging, enthusiastic, joyful, lively, motion","light, metal_instruments, sound, textiles_clothing, wood_instruments","#161112, #53323a, #e5c8c7",a band playing on stage in front of an audience,"A band of four musicians performs energetically on a well-lit stage with instruments including a guitar, a bass, drums, and a keyboard. Dynamic stage lights cast warm hues of orange and yellow, creating a lively atmosphere. The audience in the foreground appears engaged and animated, some with hands raised, enjoying the concert. The overall scene is one of moderate motion, as band members move in rhythm, and the crowd sways and dances to the music."
IMG_9964.TRIM_prores_scene_001,/Volumes/CORSAIR/SCENES/IMG_9964.TRIM_prores_scene_001_hap.mov,8.85,31.98,640x1136,4.172,0.003,still,cool,"dj, electronic_device, human, low_light, stage","central_composition, cool_lighting, minimal_movement","focused, serene",electronic_equipment,"#070805, #2d599c, #162349",a person is sitting in front of an electronic device | dj on stage in the dark | a person in the middle of an image,"A DJ, central in the frame, operates electronic equipment on a stage enveloped in darkness, imbued with a cool color palette, emitting stillness."
Piano Day 1998_prores_scene_005,/Volumes/CORSAIR/SCENES/Piano Day 1998_prores_scene_005_hap.mov,36.06,29.97002997002997,704x480,53.207,21.27,dynamic,warm,"empty, empty_kitchen, human, monochrome, moving_truck","back_of_truck, middle_of, monochrome, perceptually_dynamic","melancholy, warm_lighting","fabric, metal, wood","#dcd8d8, #323431, #7c7e6e",a man is seen standing in the back of an empty moving truck | a black and white picture of an empty truck | the back of a moving truck | a black and white image of an empty kitchen | a moving truck in the middle of the image,"A man stands in an empty moving truck in motion, surrounded by backdrops depicting an empty truck and a vacated kitchen, all captured in black and white, exuding a subtly warm tone despite the absence of color."
